omy01 43907 44173 118.705
omy01 71540 71542 10
omy01 71544 71552 10
omy01 71553 71555 10
omy01 71556 71570 10
omy01 71571 71575 10
omy01 71577 71599 10
omy01 71601 71606 10
omy01 71607 71616 10
omy01 290548 290575 10.7778
omy01 290577 290579 10
omy01 290580 290581 10
omy01 290582 290585 10
omy01 290586 290589 11
omy01 290590 290592 10.5
omy01 290593 290605 10.6667
omy01 290627 290719 11.881
omy01 406775 406787 10
omy01 406788 406830 11.0476
omy01 406848 406878 11.4667
omy01 406879 406883 10
omy01 406914 407006 24.7619
omy01 421192 421338 10.058
omy01 421341 421342 10
omy01 421344 421345 10
omy01 421346 421355 10
omy01 421356 421361 10
omy01 421363 421368 11
omy01 465373 465531 13.46
omy01 465635 465673 11.2368
omy01 587523 587771 22.7016
omy01 587779 587863 13.8571
omy01 587890 587900 10
omy01 587901 587904 10
omy01 587905 587918 10
omy01 587919 587924 11.6
omy01 587926 587935 10.7778
omy01 801091 801183 10.9643
omy01 823695 823697 10
omy01 838442 838456 11
omy01 901774 901775 10
omy01 901780 901781 10
omy01 901782 901783 10
omy01 901785 901796 10
omy01 901798 901799 10
omy01 901800 901805 10
omy01 901806 901810 10
omy01 901812 901813 10
omy01 901814 901815 10
omy01 901816 901818 10
omy01 901819 901821 10
omy01 901830 901835 10
omy01 901846 901868 10
omy01 901869 901880 10
omy01 901881 901883 10
omy01 901884 901894 10
omy01 901895 901913 10
omy01 969272 969279 11
omy01 969290 969291 10
omy01 969293 969296 10
omy01 969297 969299 10
omy01 969301 969306 10
omy01 969309 969310 10
omy01 1103818 1103825 10
omy01 1103826 1103829 10
omy01 1103830 1103857 10.037
omy01 1103925 1104101 14.9226
omy01 1104136 1104232 13.7188
omy01 1201534 1201624 10.369
omy01 1201626 1201710 10.9048
omy01 1330162 1330300 16.7574
omy01 1447687 1447771 23.0714
omy01 1447802 1447910 14.4352
omy01 1512535 1512537 10
omy01 1705530 1705678 12.7027
omy01 1719883 1719886 10.3333
omy01 1719887 1719910 10.8261
omy01 1719911 1719912 10
omy01 1719954 1719967 13.3846
omy01 1719969 1720006 10.7297
omy01 1720007 1720066 10.4902
omy01 1720067 1720087 10
omy01 1720089 1720092 10
omy01 1720093 1720113 10
omy01 1720114 1720130 10.125
omy01 1845203 1845205 10
omy01 1845305 1845389 11.7619
omy01 1845484 1845492 10
omy01 1845495 1845496 10
omy01 1858975 1858989 10.4286
omy01 1859046 1859138 12.5595
omy01 2005526 2005626 12.46
omy01 2005636 2005728 19.9881
omy01 2048938 2048942 11
omy01 2048947 2048949 10
omy01 2048952 2048957 10
omy01 2048958 2048961 10
omy01 2048962 2048966 10
omy01 2048967 2048968 10
omy01 2048969 2048976 10
omy01 2048977 2048980 10
omy01 2048982 2048983 10
omy01 2048985 2048986 10
omy01 2048988 2048989 10
omy01 2048993 2048997 10
omy01 2048998 2049002 10
omy01 2049003 2049005 10
omy01 2049006 2049012 10
omy01 2049013 2049014 10
omy01 2051946 2051956 19.8
omy01 2051959 2052085 16.3571
omy01 2052089 2052127 14.3947
omy01 2386497 2386498 10
omy01 2386499 2386502 10
omy01 2386503 2386511 10
omy01 2386512 2386520 10
omy01 2386521 2386522 10
omy01 2386523 2386532 10
omy01 2386533 2386538 10
omy01 2386539 2386554 10
omy01 2386555 2386569 10
omy01 2386571 2386573 10
omy01 2386574 2386579 10
omy01 2386580 2386581 10
omy01 2436259 2436343 17.9643
omy01 2436397 2436398 10
omy01 2536719 2536895 10.7917
omy01 2536948 2536951 10
omy01 2536952 2536962 10.5
omy01 2609790 2609874 15.0952
omy01 2609911 2609928 10
omy01 2609949 2609974 11.88
omy01 2637931 2637937 10
omy01 2637996 2638016 11.35
omy01 2638017 2638018 11
omy01 2638019 2638021 11
omy01 2638022 2638049 10.7037
omy01 2638057 2638087 11
omy01 2705520 2705627 11.7757
omy01 2778934 2779110 12.494
omy01 2779145 2779191 12.5435
omy01 2779192 2779207 10
omy01 2779208 2779215 10
omy01 2816696 2816697 10
omy01 2816788 2816872 10.9643
omy01 2816876 2816882 10
omy01 2945525 2945701 10.9524
omy01 3014756 3014861 11.9643
omy01 3014912 3014941 10.5862
omy01 3014949 3014967 11.0556
omy01 3209945 3209949 10.75
omy01 3209950 3209980 10
omy01 3209981 3209997 10
omy01 3209999 3210001 10
omy01 3210036 3210212 13.1429
omy01 3210242 3210308 12.7121
omy01 3222866 3222950 13.9881
omy01 3223003 3223005 10
omy01 3223006 3223008 10
omy01 3223009 3223010 10
omy01 3223011 3223012 10
omy01 3223013 3223020 10
omy01 3223021 3223022 10
omy01 3223023 3223027 10
omy01 3223028 3223033 10
omy01 3223034 3223038 10
omy01 3223041 3223046 10
omy01 3236961 3237053 12.0119
