omy01 43966 43969 10
omy01 43970 43971 10
omy01 43973 44016 12.3256
omy01 44022 44028 10
omy01 44029 44035 10
omy01 44081 44173 20.0119
omy01 149496 149584 11.5909
omy01 149587 149679 15.3333
omy01 195388 195402 10
omy01 195403 195404 10
omy01 195405 195406 10
omy01 195410 195415 10
omy01 195416 195452 10
omy01 195558 195734 15.4643
omy01 339667 339696 10
omy01 339710 339743 10.8182
omy01 339822 339914 13.9762
omy01 406914 406921 10
omy01 406922 407006 10
omy01 420974 421051 11.4545
omy01 421149 421156 10
omy01 421157 421162 10
omy01 421192 421284 23.5833
omy01 465373 465427 11.7963
omy01 587568 587667 12.9091
omy01 587687 587779 17.2262
omy01 587854 587863 11
omy01 749080 749106 10.9231
omy01 749121 749172 11
omy01 800981 801033 11.5577
omy01 801091 801183 13.8571
omy01 823693 823708 11.2
omy01 901727 901757 12.5
omy01 901770 901830 12.8846
omy01 901910 901913 10
omy01 915643 915658 12
omy01 980166 980208 10
omy01 980209 980210 10
omy01 980211 980214 10
omy01 980215 980222 10
omy01 980224 980225 10
omy01 980226 980231 10
omy01 980233 980250 10
omy01 1103925 1103944 10
omy01 1103945 1104011 10.7031
omy01 1104017 1104101 14.8571
omy01 1104170 1104182 11.6667
omy01 1104192 1104198 10
omy01 1104199 1104202 10
omy01 1330214 1330306 12.9524
omy01 1447687 1447771 11.8571
omy01 1447824 1447827 10
omy01 1447828 1447849 10.7619
omy01 2005549 2005579 10
omy01 2005636 2005728 11.619
omy01 2051946 2052030 16.2262
omy01 2052069 2052083 12.7143
omy01 2052096 2052157 11.377
omy01 2052158 2052163 10
omy01 2386405 2386419 10.4286
omy01 2386420 2386424 10.5
omy01 2386425 2386427 10
omy01 2386428 2386497 10.8525
omy01 2386566 2386581 10.4
omy01 2436259 2436343 11.1548
omy01 2436480 2436481 10
omy01 2436483 2436484 10
omy01 2436485 2436486 10
omy01 2536811 2536895 13.2857
omy01 2609161 2609183 10.8182
omy01 2609230 2609322 12.0833
omy01 2637997 2638002 10
omy01 2638074 2638075 10
omy01 2778934 2778939 11.2
omy01 2816788 2816825 10.8649
omy01 2816826 2816872 10.8913
omy01 3090758 3090762 10
omy01 3210036 3210037 10
omy01 3819099 3819108 10
omy01 3915664 3915675 10
omy01 3915755 3915847 11.9405
omy01 4451851 4451852 10
omy01 4451853 4451861 10
omy01 4485508 4485518 10
omy01 4485519 4485520 10
omy01 4485601 4485692 14.9518
omy01 4614916 4614940 10
omy01 4614941 4614974 10.3333
omy01 4615002 4615010 10
omy01 4688945 4689037 11.2857
omy01 4748210 4748219 11
omy01 4921184 4921185 10
omy01 4930977 4930981 10
omy01 4931069 4931153 10.9286
omy01 4940624 4940800 15.4702
omy01 4940815 4940912 11.3299
omy01 4980435 4980489 10.1481
omy01 4980490 4980491 10
omy01 4980492 4980511 10
omy01 4980512 4980515 10
omy01 4980516 4980527 10
omy01 5113595 5113679 14.0238
omy01 5113688 5113694 10
omy01 5113695 5113697 10
omy01 5113698 5113737 10.0256
omy01 5113738 5113745 10
omy01 5113746 5113784 11.6053
omy01 5169522 5169606 11.7262
omy01 5169729 5169730 10
omy01 5169731 5169732 10
omy01 5434376 5434425 10.9796
omy01 5434426 5434460 11
omy01 5434512 5434523 10
omy01 5769713 5820384 12
omy01 5820445 5820451 10
omy01 5820452 5820461 10
omy01 5820462 5820484 10
omy01 5820588 5820631 10
omy01 5820632 5820650 10
omy01 5820651 5820764 13.9429
omy01 5820805 5820852 13.383
omy01 5820853 5820879 10
omy01 6050956 6050978 11.4545
omy01 6050980 6051009 12.069
omy01 6051028 6051120 17.9762
omy01 6080991 6080994 10
omy01 6080996 6080998 10
omy01 6081000 6081075 10.72
omy01 6081135 6081231 12.4405
omy01 6087783 6087817 10
omy01 6087818 6087840 10
omy01 6087841 6087845 10
omy01 6087846 6087848 10
omy01 6087850 6087851 10
omy01 6087852 6087853 10
omy01 6087854 6087865 10.8182
omy01 6198478 6198538 11.4833
omy01 6198561 6198653 15.9881
omy01 6625635 6625706 11
omy01 6625708 6625719 10
omy01 6639019 6639103 13.619
omy01 6666863 6666876 11
omy01 6737939 6738034 10
omy01 7000325 7000338 11.1538
omy01 7140510 7140602 11.0833
omy01 7439413 7439513 12.48
omy01 7439515 7439607 15.8571
omy01 7852252 7852256 10
omy01 7852257 7852294 10
omy01 7852295 7852301 10
omy01 7852302 7852307 10
omy01 7852308 7852339 10
omy01 7852428 7852430 10
omy01 7852432 7852439 10
omy01 8050249 8050262 10
omy01 8050274 8050275 10
omy01 8050276 8050283 10
omy01 8050284 8050290 10
omy01 8050291 8050292 10
omy01 8050293 8050305 10
omy01 8050306 8050309 10
omy01 8050310 8050316 10
omy01 8050317 8050320 10
omy01 8050321 8050425 14.1875
omy01 8050480 8050481 10
omy01 8050516 8050518 10
omy01 8050519 8050522 10
omy01 8050523 8050524 10
omy01 8050525 8050526 10
omy01 8050527 8050534 10
omy01 8050535 8050541 10
omy01 8050542 8050544 10
omy01 8161076 8161102 10
omy01 8161189 8161281 10.8452
omy01 8161349 8161365 11.9375
