omy01 43958 44069 13.045
omy01 44081 44590 23.1786
omy01 46730 46732 10
omy01 46734 46738 10
omy01 46740 46758 10
omy01 46759 46771 10
omy01 46773 46781 10
omy01 46782 46814 10
omy01 149622 149639 10
omy01 280791 286509 12.2619
omy01 406800 406851 12.4706
omy01 406854 406872 10.1667
omy01 406914 407000 16.9048
omy01 407006 407090 11.9286
omy01 421192 421207 11.1333
omy01 587584 587585 10
omy01 587586 587591 10
omy01 587592 587667 10.7733
omy01 587668 587671 10
omy01 587687 587946 16.9801
omy01 587948 587951 11
omy01 749080 749095 10
omy01 749096 749101 10
omy01 749102 749106 10
omy01 749121 749172 10
omy01 823693 823694 10
omy01 823695 823698 10
omy01 823699 823701 10
omy01 838359 838364 10
omy01 838365 838371 10
omy01 838372 838385 10
omy01 838444 838455 10
omy01 838456 838467 10
omy01 838468 838473 10
omy01 838475 838534 10
omy01 968125 968217 11
omy01 1104017 1104101 15.0357
omy01 1104181 1104237 12.3571
omy01 1447687 1447771 11.9881
omy01 1447831 1447841 10.1
omy01 1447842 1447843 10
omy01 1705530 1705614 11.9048
omy01 1720127 1720130 10.6667
omy01 1821612 1821616 10
omy01 1821787 1821788 11
omy01 1845157 1845160 10
omy01 1845161 1845166 10
omy01 1845167 1845178 10
omy01 1845180 1845182 10
omy01 1845203 1845252 11.8571
omy01 1845266 1845305 11.871
omy01 1859046 1859138 11.2738
omy01 2005728 2005812 11.1071
omy01 2005815 2005858 10.9535
omy01 2051946 2051956 10.8
omy01 2051959 2052018 10.8136
omy01 2052027 2052030 10
omy01 2536627 2536637 10
omy01 2536638 2536642 10
omy01 2536719 2536804 11.1905
omy01 2536811 2536895 10
omy01 2609790 2609874 21.1071
omy01 2609912 2610012 15.09
omy01 2638000 2638001 10
omy01 2638002 2638005 10
omy01 2638009 2638012 10
omy01 2638013 2638014 10
omy01 2638016 2638017 10
omy01 2638018 2638020 10
omy01 2638023 2638024 11
omy01 2638026 2638029 10.3333
omy01 2638031 2638036 10
omy01 2638038 2638040 10
omy01 2638046 2638048 10
omy01 2638057 2638058 10
omy01 2638059 2638074 10
omy01 2638075 2638087 10
omy01 2816598 2816622 10
omy01 2816696 2816788 11.0357
omy01 2816857 2816866 10
omy01 2816867 2816868 10
omy01 2816869 2816872 10
omy01 3237125 3237137 10.9167
omy01 3531012 3531044 12.5938
omy01 3531058 3531110 12.3654
omy01 3531190 3531248 17
omy01 3814942 3815026 11.9643
omy01 3815085 3815090 10
omy01 3815091 3815115 10
omy01 3818834 3818865 10
omy01 3818935 3818942 10
omy01 3818946 3819017 10.1972
omy01 3819025 3819179 16.3766
omy01 3852411 3852413 13.5
omy01 4309035 4309037 10.5
omy01 4309197 4309211 10.9286
omy01 4451685 4451777 11.0833
omy01 4614916 4614939 10
omy01 4614940 4614945 10
omy01 4614947 4614974 10.2222
omy01 4735425 4735449 10
omy01 4735450 4735477 11
omy01 4735612 4735704 15.119
omy01 4923653 4923674 17
omy01 4931069 4931153 15.2619
omy01 4931215 4931241 11.1923
omy01 4931242 4931250 10
omy01 4940624 4940625 10
omy01 5117062 5117093 10
omy01 5117094 5117108 10
omy01 5117109 5117115 10
omy01 5117116 5117123 10
omy01 5117124 5117146 10.6364
omy01 5117179 5117182 10
omy01 5117183 5117184 10
omy01 5117185 5117198 10
omy01 5117199 5117231 10
omy01 5169522 5169606 14.131
omy01 5169627 5169688 10.3443
omy01 5434284 5434286 10
omy01 5434287 5434292 10
omy01 5434293 5434307 10
omy01 5434308 5434318 10
omy01 5434319 5434324 10
omy01 5434326 5434376 10
omy01 5769713 5820374 16
omy01 6051028 6051029 10
omy01 6051120 6051204 13.9048
omy01 6198482 6198653 14.0307
omy01 6380234 6380258 10
omy01 6380259 6380279 10
omy01 6380280 6380297 10
omy01 6380298 6380493 11.6154
omy01 6380581 6380590 10
omy01 6625635 6625719 11.9881
omy01 6638927 6638930 10
omy01 6638931 6638934 10
omy01 6638935 6638938 10
omy01 6638939 6638940 10
omy01 6638941 6638950 10
omy01 6638951 6638953 10
omy01 6638955 6638963 10
omy01 6638964 6638970 10
omy01 6638971 6638974 10
omy01 6638975 6638976 10
omy01 6638977 6638979 10
omy01 6638980 6638981 10
omy01 6638983 6638986 10
omy01 6638988 6638989 10
omy01 6638990 6638991 10
omy01 6638993 6639004 10
omy01 6639005 6639006 10
omy01 6639007 6639019 10
omy01 6666870 6666873 10
omy01 6666874 6666876 10
omy01 6732290 6732466 12.7381
omy01 6732473 6732480 10
omy01 6732481 6732486 10
omy01 6732487 6732518 11.0323
omy01 6732519 6732521 10
omy01 6732522 6732525 10
omy01 6732526 6732533 10
omy01 6732534 6732536 10
omy01 6732537 6732544 10
omy01 6737939 6738023 15.4286
omy01 6738150 6738154 10
omy01 6738155 6738223 10.3235
omy01 6951260 6951344 10.9881
omy01 7000254 7000284 11.8
omy01 7449756 7449816 14.3833
omy01 7449817 7449826 10
omy01 7449827 7449838 10
omy01 7449840 7449842 10
omy01 7449908 7450129 14.3393
omy01 7450224 7450228 11
omy01 7450229 7450232 10
omy01 7770226 7770310 11.2857
omy01 7859227 7859319 12.2738
omy01 7879087 7879135 13.0208
omy01 7879138 7879179 13
omy01 8232916 8233000 11
omy01 8305388 8305391 10
omy01 8305480 8305527 11.9362
omy01 8305528 8305535 11.4286
omy01 8305536 8305538 12
omy01 8305539 8305542 11.3333
omy01 8305543 8305544 10
omy01 8305545 8305562 10.5882
omy01 8305634 8305664 11.3333
omy01 8385758 8385763 10.6
omy01 8407127 8407137 10
omy01 8428717 8428801 11.0833
omy01 8428866 8428898 10.5625
omy01 8428900 8428906 10
omy01 8428907 8428912 10
omy01 8653414 8653498 12.0476
omy01 8768353 8768411 10
omy01 8768445 8768621 12.3214
omy01 8768642 8768717 11.3333
omy01 8768718 8768721 10
omy01 8855412 8855426 11.9286
omy01 9041277 9041279 10
omy01 9041280 9041283 10
omy01 9044098 9044222 22.0161
omy01 9044250 9044670 51.8374
omy01 9294689 9294690 11
omy01 9582174 9582186 12
omy01 9709842 9709856 10.4286
omy01 9709857 9709868 10.5455
omy01 9709869 9710018 13.9362
omy01 9710030 9710032 10
omy01 9710033 9710036 10
omy01 9710037 9710038 10
omy01 9710039 9710048 10.2222
omy01 9710049 9710051 10
omy01 9710052 9710055 10
omy01 9710056 9710066 10
omy01 9710068 9710071 10
omy01 9710073 9710077 10
omy01 9710078 9710081 10
omy01 9965617 9965655 10.9737
omy01 9965681 9965773 13.1071
omy01 10009121 10009205 10.9643
omy01 10009265 10009302 10.9459
omy01 10088576 10088659 12.7229
omy01 10088679 10146796 18.8452
omy01 10146922 10146974 11.5577
omy01 10147008 10147100 14.4643
omy01 10242744 10242828 11.4167
omy01 10251208 10251292 16.9762
omy01 10251350 10251355 10
omy01 10251356 10251358 10
omy01 10251367 10251409 13.119
omy01 10391414 10391498 10
omy01 10391541 10391542 10
omy01 10391543 10391544 10
omy01 10391547 10391552 10
omy01 10391553 10391561 10
