omy01 43946 44046 15.37
omy01 44081 44988 20.5952
omy01 45215 45307 11.1667
omy01 149531 149552 10
omy01 149565 149579 10.9286
omy01 149625 149679 14
omy01 339704 339712 10.625
omy01 339713 339748 11.4286
omy01 339749 339756 10
omy01 339822 339914 15
omy01 406914 407006 10.881
omy01 421091 421167 12.25
omy01 421192 421284 15.4048
omy01 587571 587617 12.587
omy01 587687 587811 14.3793
omy01 587812 587837 10
omy01 587838 587844 10
omy01 587845 587863 10.1667
omy01 800963 800971 11
omy01 800972 800973 11
omy01 800974 800976 11
omy01 800977 800979 10
omy01 800980 800985 10
omy01 801091 801175 15.1548
omy01 884863 884864 10
omy01 884865 884874 10
omy01 885602 885651 11
omy01 885656 885687 11.9032
omy01 885743 885752 10
omy01 885758 885774 10.5
omy01 901656 901718 10.5806
omy01 901738 901914 18.4702
omy01 901941 901986 10.8889
omy01 901989 902089 13.2
omy01 915428 915442 10.9286
omy01 915479 915595 13.9074
omy01 915596 915600 10
omy01 915601 915634 10
omy01 915635 915638 10
omy01 915639 915643 10
omy01 915644 915658 10.7143
omy01 980297 980381 14.9286
omy01 980498 980523 10.36
omy01 980525 980531 10
omy01 980532 980535 10
omy01 1103781 1103783 10
omy01 1103824 1103831 10.5714
omy01 1103832 1103871 12.4103
omy01 1103872 1103875 10
omy01 1103876 1103878 10
omy01 1103883 1104017 22.1984
omy01 1201626 1201633 10
omy01 1201635 1201648 10
omy01 1201649 1201655 10
omy01 1201658 1201660 10
omy01 1201661 1201666 10
omy01 1201667 1201672 10
omy01 1201673 1201681 10
omy01 1201682 1201684 10
omy01 1201686 1201710 10.375
omy01 1447687 1447771 14.9286
omy01 1447827 1447894 12.1045
omy01 1705367 1705375 10.25
omy01 1705439 1705488 12.2245
omy01 1705492 1705530 12
omy01 1719954 1719970 10.3125
omy01 1719971 1720046 10
omy01 2005565 2005573 10
omy01 2005575 2005608 10.1818
omy01 2005636 2005728 13.1429
omy01 2051946 2051956 11
omy01 2051959 2052018 11.0847
omy01 2436259 2436343 10.9762
omy01 2436386 2436387 10
omy01 2436402 2436414 10
omy01 2609790 2609874 13.9286
omy01 2638160 2638162 10
omy01 2638163 2638171 10.875
omy01 2705518 2705667 57.4631
omy01 2705673 2705676 10.3333
omy01 2705682 2705963 62.484
omy01 3236961 3237137 10.4762
omy01 3818934 3818942 14
omy01 3818946 3819025 11.9859
omy01 3852182 3852213 10.9677
omy01 3852237 3852413 12
omy01 3852492 3852496 10
omy01 3852501 3852511 10
omy01 4309127 4309211 10.9167
omy01 4344874 4344936 12.9839
omy01 4344939 4344951 13.1667
omy01 4451685 4451687 10
omy01 4451688 4451690 10
omy01 4451691 4451692 10
omy01 4451706 4451720 10.1429
